Estimator,Permuted,ev,fold,imputation_strategy,mae,model_testing,mse,r2_score,target,variable,visit
RandomForest,no,0.02791362871850833,12,median,6.119491233168254,generalization,53.19376776217946,0.027115969276142682,Age,Early Life (EL),third
RandomForest,no,0.05078832867376315,13,median,6.314854914780606,validation,56.92311100322127,0.04939841889202079,Age,Early Life (EL),third
RandomForest,no,0.027245991239164824,13,median,6.119522699154572,generalization,53.28201226863981,0.025502026990305567,Age,Early Life (EL),third
RandomForest,no,0.06156339479409256,14,median,6.136814579061661,validation,53.147279388918754,0.05745827935947245,Age,Early Life (EL),third
RandomForest,no,0.024908883029803097,14,median,6.124175843301543,generalization,53.42676576062186,0.02285456720948176,Age,Early Life (EL),third
RandomForest,no,0.034319537704057934,15,median,6.034130979500338,validation,51.810643521278564,0.02501045084786735,Age,Early Life (EL),third
RandomForest,no,0.024743012058063615,15,median,6.112703294270317,generalization,53.37111492037651,0.023872389711041,Age,Early Life (EL),third
RandomForest,no,0.028395260079482787,16,median,6.010815536897052,validation,52.876790306599524,0.025424087921663285,Age,Early Life (EL),third
RandomForest,no,0.025505937634590192,16,median,6.107898116755825,generalization,53.388899156989005,0.023547126047142264,Age,Early Life (EL),third
RandomForest,no,0.027303811374730813,17,median,6.160357541405548,validation,54.0904126991565,0.026790625189199942,Age,Early Life (EL),third
RandomForest,no,0.026851327766999056,17,median,6.11756045996746,generalization,53.27496473927888,0.025630922330112216,Age,Early Life (EL),third
RandomForest,no,0.07708785961392117,18,median,6.568022488093652,validation,59.13701645267489,0.0758967863906399,Age,Early Life (EL),third
RandomForest,no,0.02630758679288514,18,median,6.128437487364017,generalization,53.29664368419089,0.02523442664659292,Age,Early Life (EL),third
RandomForest,no,0.02011378333267133,19,median,6.103155734359608,validation,53.527099574740504,0.01312231394494878,Age,Early Life (EL),third
RandomForest,no,0.027506254869074875,19,median,6.1097336884464495,generalization,53.28933836715719,0.02536803677763744,Age,Early Life (EL),third
RandomForest,no,0.07339425589564441,20,median,5.991982725026884,validation,51.13598408849786,0.06862688529065109,Age,Early Life (EL),third
RandomForest,no,0.027927102545754038,20,median,6.116750402603513,generalization,53.25299561065078,0.02603272531024248,Age,Early Life (EL),third
RandomForest,no,0.02292908997416232,21,median,6.345839310325657,validation,58.18291813651064,0.022192991329667237,Age,Early Life (EL),third
RandomForest,no,0.026232361056745982,21,median,6.119239642242457,generalization,53.3205252581161,0.02479764611989144,Age,Early Life (EL),third
RandomForest,no,0.05499014030571858,22,median,5.9066672831275815,validation,50.655602444319584,0.054989330998451484,Age,Early Life (EL),third
RandomForest,no,0.028104492696058747,22,median,6.116447568618113,generalization,53.21372211217574,0.026751015461597083,Age,Early Life (EL),third
RandomForest,no,0.03419187221237796,23,median,6.0675008076458035,validation,52.912341314668275,0.033923263943364534,Age,Early Life (EL),third
RandomForest,no,0.02771556456327995,23,median,6.118270274140282,generalization,53.24682746336392,0.0261455372475613,Age,Early Life (EL),third
RandomForest,no,0.07222962573845937,24,median,6.279801849207224,validation,55.531052671407444,0.07099670354035292,Age,Early Life (EL),third
RandomForest,no,0.0265884425815518,24,median,6.108574215921265,generalization,53.287811294051195,0.0253959660840406,Age,Early Life (EL),third
RandomForest,no,0.05938664130607596,25,median,6.100902850324787,validation,51.92839361169954,0.044207676365512816,Age,Early Life (EL),third
RandomForest,no,0.025443740874973145,25,median,6.131032905985829,generalization,53.316646081629116,0.024868594071415062,Age,Early Life (EL),third
RandomForest,no,0.06564033664370184,26,median,6.368614154199348,validation,55.388939307043216,0.056089972122683414,Age,Early Life (EL),third
RandomForest,no,0.02596056991526341,26,median,6.127145369237046,generalization,53.29546031929054,0.02525606972363925,Age,Early Life (EL),third
RandomForest,no,0.06017812618856455,27,median,6.029091248739525,validation,51.87170941392574,0.05694447169409656,Age,Early Life (EL),third
RandomForest,no,0.027450000777707317,27,median,6.099694048077173,generalization,53.28643584668361,0.02542112224114923,Age,Early Life (EL),third
RandomForest,no,0.058900249137670224,28,median,6.134920248809365,validation,51.89263675786581,0.0587885907712401,Age,Early Life (EL),third
RandomForest,no,0.027568078392521955,28,median,6.118578159076563,generalization,53.24462219728032,0.026185870321274285,Age,Early Life (EL),third
RandomForest,no,0.04390234056357789,29,median,6.278101695464108,validation,55.64700413258596,0.042073252486356634,Age,Early Life (EL),third
RandomForest,no,0.023952372397221592,29,median,6.114602284789037,generalization,53.42876787180154,0.022817949724456943,Age,Early Life (EL),third
RandomForest,no,0.051885509623484594,30,median,6.163944100232091,validation,52.111478425857364,0.03882754930824128,Age,Early Life (EL),third
RandomForest,no,0.02599930006409956,30,median,6.118259376571507,generalization,53.387097026351434,0.023580086000766887,Age,Early Life (EL),third
RandomForest,no,0.037447085113064826,31,median,6.503697621291296,validation,59.45393032136921,0.03662421659622905,Age,Early Life (EL),third
RandomForest,no,0.027835744517334504,31,median,6.1192077877878726,generalization,53.21595989014686,0.02671008776378581,Age,Early Life (EL),third
RandomForest,no,0.022632374916296768,32,median,6.443664666122407,validation,59.43807806005848,0.022624888211078557,Age,Early Life (EL),third
RandomForest,no,0.02582887246740151,32,median,6.121508051945067,generalization,53.33821978765541,0.024474023147799676,Age,Early Life (EL),third
RandomForest,no,0.05017631820823254,33,median,5.994218015383438,validation,51.58228409300777,0.050116903996899054,Age,Early Life (EL),third
RandomForest,no,0.030093546183391995,33,median,6.112330912541528,generalization,53.11025035019356,0.028643455668378226,Age,Early Life (EL),third
RandomForest,no,0.06356635430305446,34,median,6.125583858473152,validation,53.22999418606101,0.06342688807093423,Age,Early Life (EL),third
RandomForest,no,0.027755583154296604,34,median,6.10646246320301,generalization,53.253867329532156,0.02601678206322955,Age,Early Life (EL),third
RandomForest,no,0.059950722567938326,35,median,6.397355500450987,validation,55.671016899409906,0.05942517769556632,Age,Early Life (EL),third
RandomForest,no,0.026237623948840997,35,median,6.120839577209358,generalization,53.32614081481229,0.024694940753018924,Age,Early Life (EL),third
RandomForest,no,0.05963679004888067,36,median,6.130331837473893,validation,53.3122081073914,0.05826687653560225,Age,Early Life (EL),third
RandomForest,no,0.02665395222140288,36,median,6.109748968407327,generalization,53.291042094485455,0.025336876565076882,Age,Early Life (EL),third
RandomForest,no,0.02392472952785185,37,median,6.326996762380787,validation,56.4824638174591,0.014946085344280881,Age,Early Life (EL),third
RandomForest,no,0.0289544612759145,37,median,6.112992328961037,generalization,53.13937910415586,0.028110707176270844,Age,Early Life (EL),third
RandomForest,no,0.0265558891010006,38,median,6.22617708985863,validation,55.3304310674711,0.0254780548368011,Age,Early Life (EL),third
RandomForest,no,0.026209239605724518,38,median,6.119919110688124,generalization,53.30374681936025,0.02510451430789129,Age,Early Life (EL),third
RandomForest,no,0.007918127483845459,39,median,5.954682035032418,validation,51.34126444188736,0.007913441385702269,Age,Early Life (EL),third
RandomForest,no,0.022641898142067518,39,median,6.112699180274774,generalization,53.52426723259193,0.02107132024198266,Age,Early Life (EL),third
RandomForest,no,0.03588874005762388,40,median,6.232141270264492,validation,53.33378677032819,0.035670770922026966,Age,Early Life (EL),third
RandomForest,no,0.027066907629352044,40,median,6.120151931698897,generalization,53.266531855529,0.025785155020864425,Age,Early Life (EL),third
RandomForest,no,0.015012101634791941,41,median,6.142374166579223,validation,54.36450345523207,0.014229079785046506,Age,Early Life (EL),third
RandomForest,no,0.02508206901949972,41,median,6.106122508007956,generalization,53.38098424165099,0.023691885387584263,Age,Early Life (EL),third
RandomForest,no,0.049382894574285685,42,median,6.09937883252096,validation,51.5245465422361,0.04454236612181029,Age,Early Life (EL),third
RandomForest,no,0.027489627202195388,42,median,6.118376251139214,generalization,53.21431526994486,0.02674016694032189,Age,Early Life (EL),third
RandomForest,no,0.028111988145818945,43,median,6.315469472096707,validation,56.34765556841432,0.026977859290035933,Age,Early Life (EL),third
RandomForest,no,0.02461301037569497,43,median,6.129617018774447,generalization,53.385703068667276,0.023605580701132608,Age,Early Life (EL),third
RandomForest,no,0.04887227047500309,44,median,6.103276436971441,validation,52.763604077821206,0.04695754518176032,Age,Early Life (EL),third
RandomForest,no,0.027439571425463938,44,median,6.118669751890716,generalization,53.26890130615847,0.025741819104346697,Age,Early Life (EL),third
RandomForest,no,0.06410441980143533,45,median,5.789449073272332,validation,46.94069403884698,0.05907047309681745,Age,Early Life (EL),third
RandomForest,no,0.025547574148439226,45,median,6.112049713042919,generalization,53.33634893356286,0.02450824001468133,Age,Early Life (EL),third
RandomForest,no,0.02627712392660886,46,median,6.125200018393464,validation,52.58570817860777,0.02069642904811841,Age,Early Life (EL),third
RandomForest,no,0.026351001047130614,46,median,6.114258026271763,generalization,53.348599182022134,0.024284189874978712,Age,Early Life (EL),third
RandomForest,no,0.047578097838287925,47,median,5.8257633355609215,validation,48.17390187493971,0.04755699814850023,Age,Early Life (EL),third
RandomForest,no,0.0263950451823064,47,median,6.1215797559660485,generalization,53.30403523146473,0.025099239413058028,Age,Early Life (EL),third
RandomForest,no,0.04737800113740054,48,median,6.3501447896734025,validation,56.940715277788584,0.0467159661103963,Age,Early Life (EL),third
RandomForest,no,0.027213243367752105,48,median,6.117136194966763,generalization,53.27864806991624,0.025563556288793587,Age,Early Life (EL),third
RandomForest,no,0.03276808392828145,49,median,6.167409301613085,validation,52.94529517042718,0.03265254705918241,Age,Early Life (EL),third
RandomForest,no,0.02538707483563229,49,median,6.1231597818635635,generalization,53.36911003339544,0.023909057963908745,Age,Early Life (EL),third
RandomForest,no,0.035027413265341534,50,median,6.107567905636084,validation,52.93883280160262,0.035027267431048566,Age,Early Life (EL),third
RandomForest,no,0.027617392692362186,50,median,6.115025644087057,generalization,53.2361599389129,0.02634064025722493,Age,Early Life (EL),third
RandomForest,no,0.035354163262093515,51,median,6.337537376655295,validation,56.18491739834582,0.03391030564001274,Age,Early Life (EL),third
RandomForest,no,0.02693879033162405,51,median,6.120781274060301,generalization,53.263622845871794,0.025838359167887348,Age,Early Life (EL),third
RandomForest,no,0.04286994167267233,52,median,6.191361069508057,validation,54.855353675758025,0.042869690405931686,Age,Early Life (EL),third
RandomForest,no,0.02583909228184977,52,median,6.124717898437242,generalization,53.336415803078424,0.024507017008931545,Age,Early Life (EL),third
RandomForest,no,0.0497553270916562,53,median,6.434888787126969,validation,56.942832036986935,0.048717014308957474,Age,Early Life (EL),third
RandomForest,no,0.02714979408087337,53,median,6.117664534118678,generalization,53.28144016682434,0.0255124904100561,Age,Early Life (EL),third
RandomForest,no,0.031835585967253555,54,median,6.137285674562718,validation,54.5210377126504,0.03155245983966337,Age,Early Life (EL),third
RandomForest,no,0.026077400137740625,54,median,6.1223471814713974,generalization,53.33768574299166,0.024483790523695537,Age,Early Life (EL),third
RandomForest,no,0.05980231219904297,55,median,5.951127595415668,validation,50.81157433433498,0.05899517072741956,Age,Early Life (EL),third
RandomForest,no,0.027990064852973173,55,median,6.114155864670344,generalization,53.2406294497587,0.0262588954230093,Age,Early Life (EL),third
RandomForest,no,0.06995728978934579,56,median,6.516610670518409,validation,57.24574290745725,0.06865615176256923,Age,Early Life (EL),third
RandomForest,no,0.026197434115237228,56,median,6.124019679056477,generalization,53.30503646462583,0.025080927422867383,Age,Early Life (EL),third
RandomForest,no,0.028109719017497592,57,median,6.360742740144872,validation,56.22558416606077,0.02770903318072304,Age,Early Life (EL),third
RandomForest,no,0.026430369643112628,57,median,6.120051845483804,generalization,53.315919256236235,0.02488188729818963,Age,Early Life (EL),third
RandomForest,no,0.06542579033204153,58,median,5.974253134401376,validation,50.731280056834,0.06518802999148599,Age,Early Life (EL),third
RandomForest,no,0.02556883129701082,58,median,6.122579033023536,generalization,53.3533797858218,0.024196755325978425,Age,Early Life (EL),third
RandomForest,no,0.06928484427548043,59,median,6.211534087769442,validation,54.74634615404924,0.06584326376552874,Age,Early Life (EL),third
RandomForest,no,0.02764596819978116,59,median,6.105279732915496,generalization,53.219404730743726,0.02664708357088752,Age,Early Life (EL),third
RandomForest,no,0.07078967007655358,60,median,5.910273541456242,validation,50.0536361188424,0.06726259013059943,Age,Early Life (EL),third
RandomForest,no,0.02594358242105244,60,median,6.121812186362479,generalization,53.35634245914728,0.024142569700709385,Age,Early Life (EL),third
RandomForest,no,0.04031633817658187,61,median,6.2074313568812,validation,54.308442337825156,0.034482467304781994,Age,Early Life (EL),third
RandomForest,no,0.02628055643060456,61,median,6.123895293080888,generalization,53.28906528211167,0.025373031349200992,Age,Early Life (EL),third
RandomForest,no,0.0498860329154962,62,median,6.453343269984687,validation,58.08338004470306,0.04984588933915568,Age,Early Life (EL),third
RandomForest,no,0.02575001968836776,62,median,6.1065242613242585,generalization,53.355980993975095,0.024149180694975847,Age,Early Life (EL),third
RandomForest,no,0.0382797721972894,63,median,6.100706732580852,validation,53.15457923304324,0.033644404630317704,Age,Early Life (EL),third
RandomForest,no,0.027230781047436148,63,median,6.120436298043027,generalization,53.242626232493706,0.02622237539223426,Age,Early Life (EL),third
RandomForest,no,0.04493864164760708,64,median,6.486269434353262,validation,58.685457406063726,0.04474383408550897,Age,Early Life (EL),third
RandomForest,no,0.027903902312740536,64,median,6.122239454998379,generalization,53.226393223821326,0.026519267971428118,Age,Early Life (EL),third
RandomForest,no,0.021557079614852537,65,median,6.1749913158968175,validation,53.92603793173939,0.02130351125354235,Age,Early Life (EL),third
RandomForest,no,0.024467529017571318,65,median,6.107700038631508,generalization,53.41700713363085,0.023033046996884576,Age,Early Life (EL),third
RandomForest,no,0.025623095723881103,66,median,5.835922864860788,validation,49.04095540135235,0.0235981434253586,Age,Early Life (EL),third
RandomForest,no,0.0265455004062618,66,median,6.114132819450222,generalization,53.31602637069965,0.02487992823502672,Age,Early Life (EL),third
RandomForest,no,0.045778220127347564,67,median,6.2090269675358885,validation,56.15408939639831,0.04567895427598101,Age,Early Life (EL),third
RandomForest,no,0.02825459681670417,67,median,6.116484885146076,generalization,53.20658144544701,0.026881614231365702,Age,Early Life (EL),third
RandomForest,no,0.05046153433613165,68,median,6.251588956872128,validation,54.726675371519825,0.04805467947929487,Age,Early Life (EL),third
RandomForest,no,0.027927182857571453,68,median,6.118161504295212,generalization,53.24453685514568,0.026187431180815342,Age,Early Life (EL),third
RandomForest,no,0.02880831382999338,69,median,6.304788909023187,validation,55.9249119807846,0.028781378392416342,Age,Early Life (EL),third
RandomForest,no,0.0273182766449146,69,median,6.113087431599318,generalization,53.25701052994422,0.025959294699297586,Age,Early Life (EL),third
RandomForest,no,0.06256198682911951,70,median,6.363578746805429,validation,57.27230675616087,0.058573498149077426,Age,Early Life (EL),third
RandomForest,no,0.027418627059423658,70,median,6.120825189878879,generalization,53.27179153571214,0.025688958434832543,Age,Early Life (EL),third
RandomForest,no,0.04220077679936463,71,median,6.251629086736307,validation,54.56646364072172,0.04009697849008609,Age,Early Life (EL),third
RandomForest,no,0.026418001184536192,71,median,6.104642110259662,generalization,53.297130790850474,0.02522551774033732,Age,Early Life (EL),third
RandomForest,no,0.03862150483139992,72,median,6.551107850402812,validation,59.207063543985434,0.036304690442452665,Age,Early Life (EL),third
RandomForest,no,0.028041319152710242,72,median,6.116102721358597,generalization,53.197198500807865,0.027053223000298887,Age,Early Life (EL),third
RandomForest,no,0.04729968186481248,73,median,6.1013156287054535,validation,54.06662438533766,0.04632608581993758,Age,Early Life (EL),third
RandomForest,no,0.0241668072053568,73,median,6.112305932363722,generalization,53.45823495230343,0.02227901343063188,Age,Early Life (EL),third
RandomForest,no,0.02550059745793232,74,median,6.226038868825191,validation,54.11880930613316,0.025499587198912543,Age,Early Life (EL),third
RandomForest,no,0.025596943945016992,74,median,6.121897077445028,generalization,53.34759305269764,0.02430259141323821,Age,Early Life (EL),third
RandomForest,no,0.02786906291146929,75,median,6.004564679422492,validation,52.625255531387154,0.018355859780319617,Age,Early Life (EL),third
RandomForest,no,0.0275238313588817,75,median,6.103871998211918,generalization,53.219080025252794,0.02665302225130284,Age,Early Life (EL),third
RandomForest,no,0.020425878732948318,76,median,6.072803661036688,validation,53.38887067563981,0.02002729187458485,Age,Early Life (EL),third
RandomForest,no,0.025949104335964982,76,median,6.12198207934963,generalization,53.33486711032607,0.024535341726481086,Age,Early Life (EL),third
RandomForest,no,0.031220570837134483,77,median,6.270041356375903,validation,56.920984516982564,0.027187197835734863,Age,Early Life (EL),third
RandomForest,no,0.024242024028050424,77,median,6.111759892444779,generalization,53.462392228188506,0.022202979197862405,Age,Early Life (EL),third
RandomForest,no,0.0329294103653599,78,median,5.896308139881697,validation,52.481947076843156,0.032886719721958224,Age,Early Life (EL),third
RandomForest,no,0.02788980664564777,78,median,6.098592726067898,generalization,53.248992662050114,0.02610593698396335,Age,Early Life (EL),third
RandomForest,no,0.029163629131775507,79,median,6.270954097427657,validation,55.79903453696335,0.02906988443864145,Age,Early Life (EL),third
RandomForest,no,0.0273558886017301,79,median,6.1193977669516135,generalization,53.26207549272573,0.025866659384792826,Age,Early Life (EL),third
RandomForest,no,0.06587006498994462,80,median,6.136504157428053,validation,53.20828142149002,0.06156901288190386,Age,Early Life (EL),third
RandomForest,no,0.027450014974213174,80,median,6.1011175466082275,generalization,53.30325992493113,0.02511341933257105,Age,Early Life (EL),third
RandomForest,no,0.0685645170114173,81,median,6.1917097849621605,validation,54.058114777248385,0.06799762719899728,Age,Early Life (EL),third
RandomForest,no,0.025408842670558984,81,median,6.112166191455642,generalization,53.36574353549351,0.023970629313073144,Age,Early Life (EL),third
RandomForest,no,0.03916432936017855,82,median,6.1063330542079735,validation,54.73671963974333,0.03802271662379675,Age,Early Life (EL),third
RandomForest,no,0.026721206090510985,82,median,6.100730392783168,generalization,53.31570350973274,0.024885833180137262,Age,Early Life (EL),third
RandomForest,no,0.0389075576410014,83,median,6.386507975210639,validation,56.589187918401116,0.03890460592919531,Age,Early Life (EL),third
RandomForest,no,0.02643068577054075,83,median,6.118678678160694,generalization,53.307029800724976,0.025044470429119614,Age,Early Life (EL),third
RandomForest,no,0.038433809321729684,84,median,6.40226642392151,validation,57.68453651887453,0.03441052883047868,Age,Early Life (EL),third
RandomForest,no,0.026848421957098027,84,median,6.1236375297857775,generalization,53.2637708087414,0.025835653010398585,Age,Early Life (EL),third
RandomForest,no,0.0373337682323841,85,median,5.834270116157187,validation,49.197863545873965,0.032378000503986426,Age,Early Life (EL),third
RandomForest,no,0.02460196788868063,85,median,6.1133155835299595,generalization,53.387207353589,0.02357806817777564,Age,Early Life (EL),third
RandomForest,no,0.054590022635426894,86,median,6.026820661791848,validation,51.6399389493786,0.05231645403847018,Age,Early Life (EL),third
RandomForest,no,0.029010384390816487,86,median,6.115661661250657,generalization,53.14415869618702,0.02802329113194635,Age,Early Life (EL),third
RandomForest,no,0.05053405996789306,87,median,6.104674675808218,validation,53.3835241425606,0.05053308806778989,Age,Early Life (EL),third
RandomForest,no,0.025616813796822013,87,median,6.125032691445812,generalization,53.35416883190997,0.02418232411775645,Age,Early Life (EL),third
RandomForest,no,0.04475752161129865,88,median,6.035375472523312,validation,51.40745739609007,0.04166649245551501,Age,Early Life (EL),third
RandomForest,no,0.027523409682769676,88,median,6.120046892463164,generalization,53.269200407947714,0.02573634870120467,Age,Early Life (EL),third
RandomForest,no,0.0394207982324396,89,median,6.1306878236768405,validation,53.50111951584041,0.03889331002167673,Age,Early Life (EL),third
RandomForest,no,0.02796800403184585,89,median,6.116074310848732,generalization,53.21708553203023,0.026689500408185633,Age,Early Life (EL),third
RandomForest,no,0.06461828124546742,90,median,6.32130334589399,validation,55.453596641296336,0.06461576009497083,Age,Early Life (EL),third
RandomForest,no,0.02603985805136455,90,median,6.11145937399654,generalization,53.336111066268025,0.02451259047343468,Age,Early Life (EL),third
RandomForest,no,0.03046644031742607,91,median,6.2081992813348785,validation,54.142110431932586,0.02977114413761328,Age,Early Life (EL),third
RandomForest,no,0.027674019911609785,91,median,6.118979460585433,generalization,53.228221047199796,0.026485838112053628,Age,Early Life (EL),third
RandomForest,no,0.04664871451605978,92,median,6.314750780838502,validation,56.18312768855765,0.03709570405691842,Age,Early Life (EL),third
RandomForest,no,0.02797462466338263,92,median,6.11970501232797,generalization,53.188398919003326,0.02721416239178853,Age,Early Life (EL),third
RandomForest,no,0.036970774830548114,93,median,6.172778323733633,validation,53.65140017679582,0.03143361922090515,Age,Early Life (EL),third
RandomForest,no,0.027806241112471763,93,median,6.115917131282388,generalization,53.27356922017153,0.02565644558802826,Age,Early Life (EL),third
RandomForest,no,0.04846972117693271,94,median,5.914840033232955,validation,50.24130715947368,0.043577087503539065,Age,Early Life (EL),third
RandomForest,no,0.027567984936839873,94,median,6.122191300716285,generalization,53.215507850491235,0.026718355314303662,Age,Early Life (EL),third
RandomForest,no,0.013096290635344232,95,median,6.305243021893728,validation,55.381700459681575,0.012608673797649184,Age,Early Life (EL),third
RandomForest,no,0.027156936357332958,95,median,6.099040556901738,generalization,53.2769568468116,0.02559448780615192,Age,Early Life (EL),third
RandomForest,no,0.0438744596580567,96,median,6.129133919156646,validation,53.514207430177926,0.041263199393421164,Age,Early Life (EL),third
RandomForest,no,0.026321749706789244,96,median,6.12659406487157,generalization,53.29376031440435,0.0252871618548326,Age,Early Life (EL),third
RandomForest,no,0.06219848728944578,97,median,6.0492470089945884,validation,51.460095004115374,0.06043052856178833,Age,Early Life (EL),third
RandomForest,no,0.028589543864116492,97,median,6.101033264029863,generalization,53.18405007132451,0.027293700364689588,Age,Early Life (EL),third
RandomForest,no,0.04763708454521609,98,median,6.359858718316872,validation,56.895907855476416,0.04610124355067835,Age,Early Life (EL),third
RandomForest,no,0.026530735790439297,98,median,6.1224558546925785,generalization,53.28511389252603,0.025445300037597485,Age,Early Life (EL),third
RandomForest,no,0.035630202858273674,99,median,6.084943342066373,validation,52.57816798310622,0.035448650954631684,Age,Early Life (EL),third
RandomForest,no,0.026976265609126138,99,median,6.115709473462802,generalization,53.28378672369154,0.025469573207546947,Age,Early Life (EL),third
RandomForest,no,0.6531630815367893,0,median,3.5215573592541616,validation,19.16125767133803,0.6530272989098437,Age,Life style (LS),third
RandomForest,no,0.6034685918988785,0,median,3.712296709583152,generalization,21.684926152804927,0.6033949229576878,Age,Life style (LS),third
RandomForest,no,0.6273309693099611,1,median,3.5946542477199173,validation,20.721996703309408,0.6267079716038457,Age,Life style (LS),third
RandomForest,no,0.6036816826560358,1,median,3.7133193018724575,generalization,21.681715671592865,0.6034536408495303,Age,Life style (LS),third
RandomForest,no,0.5703264322090609,2,median,3.941503321192241,validation,24.85043886545527,0.5684739353213839,Age,Life style (LS),third
RandomForest,no,0.6016182305235672,2,median,3.721079170369376,generalization,21.795144902000388,0.6013790841575857,Age,Life style (LS),third
RandomForest,no,0.5774037848930722,3,median,3.7785924763539818,validation,23.08858563435411,0.5746849971056445,Age,Life style (LS),third
RandomForest,no,0.6019163071417598,3,median,3.716148803168167,generalization,21.766030743780266,0.6019115657017953,Age,Life style (LS),third
RandomForest,no,0.6221653137125951,4,median,3.835429594165445,validation,23.125214509963666,0.6220176624782714,Age,Life style (LS),third
RandomForest,no,0.6024318675486935,4,median,3.7146383148242426,generalization,21.74549945304151,0.602287071437339,Age,Life style (LS),third
RandomForest,no,0.5825735296221592,5,median,3.800898020892472,validation,22.851655425874487,0.5825495617724139,Age,Life style (LS),third
RandomForest,no,0.5989325355142441,5,median,3.726689935328746,generalization,21.936229316850127,0.5987987297295071,Age,Life style (LS),third
RandomForest,no,0.5803806994047074,6,median,4.0647085110545165,validation,25.648870842771398,0.5802273186237568,Age,Life style (LS),third
RandomForest,no,0.6007560566715141,6,median,3.716011158442707,generalization,21.838569215393377,0.6005848779409089,Age,Life style (LS),third
RandomForest,no,0.5611901598695741,7,median,3.8200450815470584,validation,23.365404159218112,0.5609834090785855,Age,Life style (LS),third
RandomForest,no,0.6039756590543872,7,median,3.7102228561193455,generalization,21.65998706063964,0.6038510448969503,Age,Life style (LS),third
RandomForest,no,0.5610530216782946,8,median,3.773387187164789,validation,22.902185628443064,0.5588277693132239,Age,Life style (LS),third
RandomForest,no,0.6003054188198259,8,median,3.7222622964043635,generalization,21.86811003246898,0.6000445930467108,Age,Life style (LS),third
RandomForest,no,0.5939069004854873,9,median,3.7122543382638615,validation,21.269531754286355,0.593148678941515,Age,Life style (LS),third
RandomForest,no,0.6013596562672775,9,median,3.7241615485160766,generalization,21.800310792147823,0.601284602938444,Age,Life style (LS),third
RandomForest,no,0.5934943944957218,10,median,3.849250073002483,validation,23.307782008760448,0.5934639843499805,Age,Life style (LS),third
RandomForest,no,0.5989656343501414,10,median,3.7318135767978142,generalization,21.93057419080155,0.5989021587975323,Age,Life style (LS),third
